dataset,method,n_genes,classifier,accuracy_mean,accuracy_std,time_selection
rectum_relapse,ALL_GENES,101,kNN-1,1.0,0.0,0.0
rectum_relapse,ALL_GENES,101,kNN-3,1.0,0.0,0.0
rectum_relapse,ALL_GENES,101,NaiveBayes,1.0,0.0,0.0
rectum_relapse,ALL_GENES,101,DTree,1.0,0.0,0.0
rectum_relapse,ALL_GENES,101,RF,1.0,0.0,0.0
rectum_relapse,ALL_GENES,101,SVM,0.0,0.0,0.0
rectum_relapse,FE2,1,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,1,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,1,DTree,1.0,0.0,0.0
rectum_relapse,FE2,1,RF,1.0,0.0,0.0
rectum_relapse,FE2,1,SVM,0.0,0.0,0.0
rectum_relapse,FE2,2,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,2,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,2,DTree,1.0,0.0,0.0
rectum_relapse,FE2,2,RF,1.0,0.0,0.0
rectum_relapse,FE2,2,SVM,0.0,0.0,0.0
rectum_relapse,FE2,3,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,3,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,3,DTree,1.0,0.0,0.0
rectum_relapse,FE2,3,RF,1.0,0.0,0.0
rectum_relapse,FE2,3,SVM,0.0,0.0,0.0
rectum_relapse,FE2,5,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,5,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,5,DTree,1.0,0.0,0.0
rectum_relapse,FE2,5,RF,1.0,0.0,0.0
rectum_relapse,FE2,5,SVM,0.0,0.0,0.0
rectum_relapse,FE2,7,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,7,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,7,DTree,1.0,0.0,0.0
rectum_relapse,FE2,7,RF,1.0,0.0,0.0
rectum_relapse,FE2,7,SVM,0.0,0.0,0.0
rectum_relapse,FE2,10,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,10,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,10,DTree,1.0,0.0,0.0
rectum_relapse,FE2,10,RF,1.0,0.0,0.0
rectum_relapse,FE2,10,SVM,0.0,0.0,0.0
rectum_relapse,FE2,15,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,15,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,15,DTree,1.0,0.0,0.0
rectum_relapse,FE2,15,RF,1.0,0.0,0.0
rectum_relapse,FE2,15,SVM,0.0,0.0,0.0
rectum_relapse,FE2,20,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,20,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,20,DTree,1.0,0.0,0.0
rectum_relapse,FE2,20,RF,1.0,0.0,0.0
rectum_relapse,FE2,20,SVM,0.0,0.0,0.0
rectum_relapse,FE2,25,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,25,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,25,DTree,1.0,0.0,0.0
rectum_relapse,FE2,25,RF,1.0,0.0,0.0
rectum_relapse,FE2,25,SVM,0.0,0.0,0.0
rectum_relapse,FE2,30,kNN-1,1.0,0.0,0.0
rectum_relapse,FE2,30,kNN-3,1.0,0.0,0.0
rectum_relapse,FE2,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE2,30,DTree,1.0,0.0,0.0
rectum_relapse,FE2,30,RF,1.0,0.0,0.0
rectum_relapse,FE2,30,SVM,0.0,0.0,0.0
rectum_relapse,FE3,1,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,1,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,1,DTree,1.0,0.0,0.0
rectum_relapse,FE3,1,RF,1.0,0.0,0.0
rectum_relapse,FE3,1,SVM,0.0,0.0,0.0
rectum_relapse,FE3,2,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,2,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,2,DTree,1.0,0.0,0.0
rectum_relapse,FE3,2,RF,1.0,0.0,0.0
rectum_relapse,FE3,2,SVM,0.0,0.0,0.0
rectum_relapse,FE3,3,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,3,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,3,DTree,1.0,0.0,0.0
rectum_relapse,FE3,3,RF,1.0,0.0,0.0
rectum_relapse,FE3,3,SVM,0.0,0.0,0.0
rectum_relapse,FE3,5,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,5,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,5,DTree,1.0,0.0,0.0
rectum_relapse,FE3,5,RF,1.0,0.0,0.0
rectum_relapse,FE3,5,SVM,0.0,0.0,0.0
rectum_relapse,FE3,7,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,7,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,7,DTree,1.0,0.0,0.0
rectum_relapse,FE3,7,RF,1.0,0.0,0.0
rectum_relapse,FE3,7,SVM,0.0,0.0,0.0
rectum_relapse,FE3,10,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,10,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,10,DTree,1.0,0.0,0.0
rectum_relapse,FE3,10,RF,1.0,0.0,0.0
rectum_relapse,FE3,10,SVM,0.0,0.0,0.0
rectum_relapse,FE3,15,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,15,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,15,DTree,1.0,0.0,0.0
rectum_relapse,FE3,15,RF,1.0,0.0,0.0
rectum_relapse,FE3,15,SVM,0.0,0.0,0.0
rectum_relapse,FE3,20,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,20,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,20,DTree,1.0,0.0,0.0
rectum_relapse,FE3,20,RF,1.0,0.0,0.0
rectum_relapse,FE3,20,SVM,0.0,0.0,0.0
rectum_relapse,FE3,25,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,25,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,25,DTree,1.0,0.0,0.0
rectum_relapse,FE3,25,RF,1.0,0.0,0.0
rectum_relapse,FE3,25,SVM,0.0,0.0,0.0
rectum_relapse,FE3,30,kNN-1,1.0,0.0,0.0
rectum_relapse,FE3,30,kNN-3,1.0,0.0,0.0
rectum_relapse,FE3,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE3,30,DTree,1.0,0.0,0.0
rectum_relapse,FE3,30,RF,1.0,0.0,0.0
rectum_relapse,FE3,30,SVM,0.0,0.0,0.0
rectum_relapse,FE4,1,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,1,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,1,DTree,1.0,0.0,0.0
rectum_relapse,FE4,1,RF,1.0,0.0,0.0
rectum_relapse,FE4,1,SVM,0.0,0.0,0.0
rectum_relapse,FE4,2,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,2,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,2,DTree,1.0,0.0,0.0
rectum_relapse,FE4,2,RF,1.0,0.0,0.0
rectum_relapse,FE4,2,SVM,0.0,0.0,0.0
rectum_relapse,FE4,3,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,3,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,3,DTree,1.0,0.0,0.0
rectum_relapse,FE4,3,RF,1.0,0.0,0.0
rectum_relapse,FE4,3,SVM,0.0,0.0,0.0
rectum_relapse,FE4,5,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,5,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,5,DTree,1.0,0.0,0.0
rectum_relapse,FE4,5,RF,1.0,0.0,0.0
rectum_relapse,FE4,5,SVM,0.0,0.0,0.0
rectum_relapse,FE4,7,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,7,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,7,DTree,1.0,0.0,0.0
rectum_relapse,FE4,7,RF,1.0,0.0,0.0
rectum_relapse,FE4,7,SVM,0.0,0.0,0.0
rectum_relapse,FE4,10,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,10,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,10,DTree,1.0,0.0,0.0
rectum_relapse,FE4,10,RF,1.0,0.0,0.0
rectum_relapse,FE4,10,SVM,0.0,0.0,0.0
rectum_relapse,FE4,15,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,15,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,15,DTree,1.0,0.0,0.0
rectum_relapse,FE4,15,RF,1.0,0.0,0.0
rectum_relapse,FE4,15,SVM,0.0,0.0,0.0
rectum_relapse,FE4,20,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,20,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,20,DTree,1.0,0.0,0.0
rectum_relapse,FE4,20,RF,1.0,0.0,0.0
rectum_relapse,FE4,20,SVM,0.0,0.0,0.0
rectum_relapse,FE4,25,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,25,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,25,DTree,1.0,0.0,0.0
rectum_relapse,FE4,25,RF,1.0,0.0,0.0
rectum_relapse,FE4,25,SVM,0.0,0.0,0.0
rectum_relapse,FE4,30,kNN-1,1.0,0.0,0.0
rectum_relapse,FE4,30,kNN-3,1.0,0.0,0.0
rectum_relapse,FE4,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,FE4,30,DTree,1.0,0.0,0.0
rectum_relapse,FE4,30,RF,1.0,0.0,0.0
rectum_relapse,FE4,30,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,1,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,1,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,1,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,1,RF,1.0,0.0,0.0
rectum_relapse,MFM1,1,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,2,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,2,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,2,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,2,RF,1.0,0.0,0.0
rectum_relapse,MFM1,2,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,3,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,3,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,3,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,3,RF,1.0,0.0,0.0
rectum_relapse,MFM1,3,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,5,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,5,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,5,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,5,RF,1.0,0.0,0.0
rectum_relapse,MFM1,5,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,7,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,7,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,7,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,7,RF,1.0,0.0,0.0
rectum_relapse,MFM1,7,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,10,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,10,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,10,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,10,RF,1.0,0.0,0.0
rectum_relapse,MFM1,10,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,15,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,15,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,15,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,15,RF,1.0,0.0,0.0
rectum_relapse,MFM1,15,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,20,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,20,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,20,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,20,RF,1.0,0.0,0.0
rectum_relapse,MFM1,20,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,25,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,25,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,25,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,25,RF,1.0,0.0,0.0
rectum_relapse,MFM1,25,SVM,0.0,0.0,0.0
rectum_relapse,MFM1,30,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM1,30,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM1,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM1,30,DTree,1.0,0.0,0.0
rectum_relapse,MFM1,30,RF,1.0,0.0,0.0
rectum_relapse,MFM1,30,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,1,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,1,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,1,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,1,RF,1.0,0.0,0.0
rectum_relapse,MFM2,1,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,2,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,2,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,2,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,2,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,2,RF,1.0,0.0,0.0
rectum_relapse,MFM2,2,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,3,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,3,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,3,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,3,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,3,RF,1.0,0.0,0.0
rectum_relapse,MFM2,3,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,5,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,5,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,5,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,5,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,5,RF,1.0,0.0,0.0
rectum_relapse,MFM2,5,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,7,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,7,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,7,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,7,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,7,RF,1.0,0.0,0.0
rectum_relapse,MFM2,7,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,10,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,10,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,10,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,10,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,10,RF,1.0,0.0,0.0
rectum_relapse,MFM2,10,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,15,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,15,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,15,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,15,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,15,RF,1.0,0.0,0.0
rectum_relapse,MFM2,15,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,20,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,20,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,20,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,20,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,20,RF,1.0,0.0,0.0
rectum_relapse,MFM2,20,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,25,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,25,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,25,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,25,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,25,RF,1.0,0.0,0.0
rectum_relapse,MFM2,25,SVM,0.0,0.0,0.0
rectum_relapse,MFM2,30,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM2,30,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM2,30,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM2,30,DTree,1.0,0.0,0.0
rectum_relapse,MFM2,30,RF,1.0,0.0,0.0
rectum_relapse,MFM2,30,SVM,0.0,0.0,0.0
rectum_relapse,MFM4,1,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM4,1,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM4,1,NaiveBayes,1.0,0.0,0.0
rectum_relapse,MFM4,1,DTree,1.0,0.0,0.0
rectum_relapse,MFM4,1,RF,1.0,0.0,0.0
rectum_relapse,MFM4,1,SVM,0.0,0.0,0.0
rectum_relapse,MFM4,2,kNN-1,1.0,0.0,0.0
rectum_relapse,MFM4,2,kNN-3,1.0,0.0,0.0
rectum_relapse,MFM4,2,NaiveBayes,1.0,0.0,0.0
