dataset,method,n_genes,classifier,accuracy_mean,accuracy_std,time_selection
rectum_baseline,MFM1,10,kNN-1,0.6120879120879121,0.13074614257350198,0.0
rectum_baseline,MFM1,10,kNN-3,0.5681318681318681,0.12728292075226602,0.0
rectum_baseline,MFM1,10,NaiveBayes,0.5989010989010989,0.10202632429393549,0.0
rectum_baseline,MFM1,10,DTree,0.5813186813186813,0.18785745623171957,0.0
rectum_baseline,MFM1,10,RF,0.6142857142857143,0.14605052945790026,0.0
rectum_baseline,MFM1,10,SVM,0.6714285714285715,0.060827923090540865,0.0
rectum_baseline,MFM1,15,kNN-1,0.49230769230769234,0.02878197989826107,0.0
rectum_baseline,MFM1,15,kNN-3,0.5505494505494506,0.07616581736775145,0.0
rectum_baseline,MFM1,15,NaiveBayes,0.5681318681318681,0.14241690408195531,0.0
rectum_baseline,MFM1,15,DTree,0.5065934065934066,0.11878302520326733,0.0
rectum_baseline,MFM1,15,RF,0.46263736263736266,0.10813990857268169,0.0
rectum_baseline,MFM1,15,SVM,0.567032967032967,0.05331652514597015,0.0
rectum_baseline,MFM1,20,kNN-1,0.4769230769230769,0.052171769100963584,0.0
rectum_baseline,MFM1,20,kNN-3,0.44835164835164837,0.06832655629322994,0.0
rectum_baseline,MFM1,20,NaiveBayes,0.5824175824175823,0.15242673304966772,0.0
rectum_baseline,MFM1,20,DTree,0.5076923076923078,0.1468421370416709,0.0
rectum_baseline,MFM1,20,RF,0.5527472527472528,0.0621243693411102,0.0
rectum_baseline,MFM1,20,SVM,0.5384615384615384,0.06177349152771516,0.0
rectum_baseline,MFM1,25,kNN-1,0.4758241758241758,0.07782826905330008,0.0
rectum_baseline,MFM1,25,kNN-3,0.4769230769230769,0.052171769100963584,0.0
rectum_baseline,MFM1,25,NaiveBayes,0.5659340659340659,0.16439501674690765,0.0
rectum_baseline,MFM1,25,DTree,0.4769230769230769,0.10433196440806965,0.0
rectum_baseline,MFM1,25,RF,0.5252747252747253,0.0838051690766489,0.0
rectum_baseline,MFM1,25,SVM,0.5835164835164834,0.09209813995497568,0.0
rectum_baseline,MFM1,30,kNN-1,0.5065934065934067,0.0771112298586762,0.0
rectum_baseline,MFM1,30,kNN-3,0.5065934065934066,0.08122953236297287,0.0
rectum_baseline,MFM1,30,NaiveBayes,0.5208791208791208,0.14185617198334002,0.0
rectum_baseline,MFM1,30,DTree,0.44835164835164837,0.12459813435655705,0.0
rectum_baseline,MFM1,30,RF,0.4945054945054945,0.08547444607749476,0.0
rectum_baseline,MFM1,30,SVM,0.5824175824175823,0.10676885979332852,0.0
rectum_baseline,MFM2,1,kNN-1,0.5659340659340659,0.08994893155903792,0.0
rectum_baseline,MFM2,1,kNN-3,0.5516483516483517,0.06832655629322996,0.0
rectum_baseline,MFM2,1,NaiveBayes,0.5868131868131868,0.13687385565120164,0.0
rectum_baseline,MFM2,1,DTree,0.5659340659340659,0.08994893155903792,0.0
rectum_baseline,MFM2,1,RF,0.5659340659340659,0.08994893155903792,0.0
rectum_baseline,MFM2,1,SVM,0.5406593406593407,0.10206182611869281,0.0
rectum_baseline,MFM2,2,kNN-1,0.6263736263736263,0.06774081321943931,0.0
rectum_baseline,MFM2,2,kNN-3,0.610989010989011,0.07873839172603453,0.0
rectum_baseline,MFM2,2,NaiveBayes,0.6252747252747253,0.08529058422827365,0.0
rectum_baseline,MFM2,2,DTree,0.5208791208791209,0.12793587634241047,0.0
rectum_baseline,MFM2,2,RF,0.5516483516483517,0.10387958064260638,0.0
rectum_baseline,MFM2,2,SVM,0.6395604395604395,0.13559744937416102,0.0
rectum_baseline,MFM2,3,kNN-1,0.6131868131868131,0.07974418706165598,0.0
rectum_baseline,MFM2,3,kNN-3,0.5230769230769231,0.052171769100963605,0.0
rectum_baseline,MFM2,3,NaiveBayes,0.6395604395604396,0.0829360978642339,0.0
rectum_baseline,MFM2,3,DTree,0.5505494505494506,0.12356653008237889,0.0
rectum_baseline,MFM2,3,RF,0.5384615384615384,0.09969159059377343,0.0
rectum_baseline,MFM2,3,SVM,0.6087912087912087,0.10875235181308136,0.0
rectum_baseline,MFM2,5,kNN-1,0.6252747252747253,0.08903133670562238,0.0
rectum_baseline,MFM2,5,kNN-3,0.5659340659340659,0.06331806721269422,0.0
rectum_baseline,MFM2,5,NaiveBayes,0.6296703296703298,0.1365293405758009,0.0
rectum_baseline,MFM2,5,DTree,0.478021978021978,0.10119441259974803,0.0
rectum_baseline,MFM2,5,RF,0.5384615384615384,0.1419242575029709,0.0
rectum_baseline,MFM2,5,SVM,0.6703296703296704,0.06417055525563264,0.0
rectum_baseline,MFM2,7,kNN-1,0.5835164835164834,0.04509513083227076,0.0
rectum_baseline,MFM2,7,kNN-3,0.5384615384615385,0.09246454491412144,0.0
rectum_baseline,MFM2,7,NaiveBayes,0.6725274725274725,0.10543725552800866,0.0
rectum_baseline,MFM2,7,DTree,0.5384615384615385,0.1393049491454568,0.0
rectum_baseline,MFM2,7,RF,0.5692307692307692,0.11715543300947352,0.0
rectum_baseline,MFM2,7,SVM,0.6417582417582417,0.11699039621965528,0.0
rectum_baseline,MFM2,10,kNN-1,0.6120879120879121,0.13074614257350198,0.0
rectum_baseline,MFM2,10,kNN-3,0.5681318681318681,0.12728292075226602,0.0
rectum_baseline,MFM2,10,NaiveBayes,0.5989010989010989,0.10202632429393549,0.0
